split,model,family,horizon_y,metric,est,lo,hi,lo_rubin,hi_rubin,se,fmi,df,m,concordant_smoother,interval_valid,interval_note
cv,deephit,competing,15.0,eo,1.0865180134773254,1.031184521317482,1.1454122453927993,1.0295466043853494,1.1434894225693013,0.0290637705558608,0.0491922435907857,9236.566827205195,30,,True,
cv,deephit,competing,15.0,calib_intercept,-0.0743854230890671,-0.1382818322628736,-0.0108769030543044,-0.1372451815682353,-0.0115256646098989,0.0320682876641102,0.0444268633399406,10761.989653344106,30,,True,
cv,deephit,competing,15.0,calib_slope,1.0319649537404378,0.9542348116636276,1.12929065823555,0.9453287977624276,1.118601109718448,0.0441979977316587,0.0442036435376594,10841.459512554584,30,,True,
cv,deephit,competing,15.0,ici,0.0053920649302502,0.0025508400110993,0.0088791377143934,0.002212716093091,0.0085714137674094,0.0016217998667617,0.0664300989762501,5663.151291849811,30,,True,
cv,deephit,competing,15.0,e50,0.0035239657076696,0.0010150104819331,0.0061620093416422,0.000912530764367,0.0061354006509722,0.0013322009631099,0.0516426894553382,8564.979825603361,30,,True,
cv,deephit,competing,15.0,e90,0.0130372336755196,0.004869144258555,0.0246454633772373,0.0031030941740972,0.0229713731769419,0.0050675286498023,0.0634861128459648,6116.360517253307,30,,True,
cv,deephit,competing,15.0,obs_concordant,0.0641817897558212,0.0609723340719938,0.0676741149276494,0.0608109494810235,0.0675526300306188,0.0017197974801951,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,eo_concordant,1.0865180134773254,1.031184521317482,1.1454122453927993,1.0295466043853494,1.1434894225693013,0.0290637705558608,0.0491922435907857,9236.566827205195,30,,True,
cv,deephit,competing,15.0,calib_intercept_concordant,-0.0743854230890671,-0.1382818322628736,-0.0108769030543044,-0.1372451815682353,-0.0115256646098989,0.0320682876641102,0.0444268633399406,10761.989653344106,30,,True,
cv,deephit,competing,15.0,calib_slope_concordant,1.0319649537404378,0.9542348116636276,1.12929065823555,0.9453287977624276,1.118601109718448,0.0441979977316587,0.0442036435376594,10841.459512554584,30,,True,
cv,deephit,competing,15.0,ici_concordant,0.0053920649302502,0.0025508400110993,0.0088791377143934,0.002212716093091,0.0085714137674094,0.0016217998667617,0.0664300989762501,5663.151291849811,30,,True,
cv,deephit,competing,15.0,e50_concordant,0.0035239657076696,0.0010150104819331,0.0061620093416422,0.000912530764367,0.0061354006509722,0.0013322009631099,0.0516426894553382,8564.979825603361,30,,True,
cv,deephit,competing,15.0,e90_concordant,0.0130372336755196,0.004869144258555,0.0246454633772373,0.0031030941740972,0.0229713731769419,0.0050675286498023,0.0634861128459648,6116.360517253307,30,,True,
cv,deephit,competing,15.0,auc,0.7851175467173258,0.7743621304631233,0.7956979498267174,0.7744361671866905,0.7957989262479611,0.0054494815156944,0.0246972490678618,21837.49437438236,30,,True,
cv,deephit,competing,15.0,cindex,0.8312721014022827,0.8215617373585701,0.8412838518619538,0.8214889416039528,0.8410552612006126,0.0049908185310197,0.0505045790847477,8868.296567103278,30,,True,
cv,deephit,competing,15.0,auc_marginal_ipcw,0.8317160348097483,0.8208200737833977,0.8421244755387306,0.8210836051130377,0.842348464506459,0.0054246002254799,0.0144087880717234,31493.74876841528,30,,True,
cv,deephit,competing,15.0,cindex_marginal_ipcw,0.8206561048825581,0.8103468790650368,0.8303897470235825,0.8106902303607384,0.8306219794043779,0.0050845409708041,0.0121309803792246,33755.79961396801,30,,True,
cv,deephit,competing,15.0,at_risk_fraction,0.3379504680633545,0.3334062397480011,0.3425196222960948,0.3333655061929572,0.3425354299337518,0.0023392404352275,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,nb_at_0.01,0.0567554041743278,0.0534244834445416,0.0602056706324219,0.053358649208008,0.0601521591406476,0.0017330178465274,0.0038996735432487,40148.50982636112,30,,True,
cv,deephit,competing,15.0,nb_at_0.02,0.0513405503084262,0.0479980046860873,0.0548359499312937,0.0479619502971095,0.0547191503197428,0.0017237545528877,0.004891601818283,39637.07568935857,30,,True,
cv,deephit,competing,15.0,nb_at_0.03,0.0466593357423941,0.0434092596173286,0.0500981353223323,0.0433106899979322,0.050007981486856,0.0017084697460033,0.0073063513389934,38030.80409806081,30,,True,
cv,deephit,competing,15.0,nb_at_0.05,0.0392449203878641,0.0359805655665695,0.0426522915251553,0.0359476102252829,0.0425422305504453,0.0016822783610435,0.0074122452733681,37950.10615045697,30,,True,
cv,deephit,competing,15.0,nb_at_0.075,0.0313488371049364,0.0282520995475351,0.0346889003179967,0.0281228853858898,0.034574788823983,0.0016458678318818,0.0103154045027416,35481.54972076018,30,,True,
cv,deephit,competing,15.0,nb_at_0.2,0.0065561236658444,0.0040459867450408,0.0090533006237819,0.004076261036574,0.0090359862951147,0.0012651685413812,0.0315938340578337,16876.415933555218,30,,True,
cv,deephit,competing,15.0,frac_above_0.01,0.7013713717460632,0.685070252418518,0.7110074162483215,0.6889300357163649,0.7138127077757616,0.0061465216189965,0.917340508363937,38.15375257987867,30,,True,
cv,deephit,competing,15.0,frac_above_0.02,0.5567994793256124,0.5500636100769043,0.5636559963226319,0.5498242961242098,0.5637746625270149,0.003519838667837,0.5286471709541654,110.4426187368808,30,,True,
cv,deephit,competing,15.0,frac_above_0.03,0.4803255766630173,0.4734838306903839,0.4868411421775818,0.4735680290143313,0.4870831243117032,0.0034193372171546,0.4566533587888384,146.6351461180368,30,,True,
cv,deephit,competing,15.0,frac_above_0.05,0.3890819450219472,0.3821535408496856,0.3948952257633209,0.3826171026900391,0.3955467873538553,0.0032737300551865,0.4344933403950776,161.48248883336845,30,,True,
cv,deephit,competing,15.0,frac_above_0.075,0.320241712530454,0.3136497437953949,0.325962096452713,0.3140024980021485,0.3264809270587595,0.003156038508732,0.465725627427097,141.14997254246748,30,,True,
cv,deephit,competing,15.0,frac_above_0.2,0.1168261061112086,0.1121965423226356,0.1220383495092392,0.1117800250983897,0.1218721871240274,0.0025326400250819,0.6492192444136886,74.27852373918347,30,,True,
cv,deephit,competing,15.0,nb_all_at_0.01,0.0547290779650211,0.0514872060157358,0.0582566836848854,0.0513241889865877,0.0581339669434544,0.0017371690759822,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,nb_all_at_0.02,0.0450834557414054,0.0418085042387247,0.0486470574513077,0.0416438231053604,0.0485230883774505,0.00175489523621,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,nb_all_at_0.03,0.0352389551699161,0.0319302387535572,0.0388392942957579,0.0317638621610188,0.0387140481788135,0.0017729870634419,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,nb_all_at_0.05,0.0149281956255435,0.011549823754467,0.0186043341178446,0.0113799429556544,0.0184764482954327,0.0018103130090129,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,nb_all_at_0.075,-0.0116953663527965,-0.0151650458574295,-0.0079198737861588,-0.0153395176916668,-0.0080512150139262,0.001859240361193,4.860149189361204e-05,41148.00014579739,30,,True,
cv,deephit,competing,15.0,nb_all_at_0.2,-0.1697727739810943,-0.1737845905125141,-0.165407358109951,-0.1739863238257591,-0.1655592241364295,0.0021497465957405,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,mean_pred,0.0157122088596224,0.01538797323592,0.0160357931163162,0.0153809727747227,0.0160434449445221,0.0001676336162822,0.4520245585841105,149.55976620206266,30,,True,
cv,nfg,competing,5.0,obs_cif,0.015860853716731,0.0146436920156702,0.017109671421349,0.0146278047107564,0.0170939027227056,0.0006290996904501,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,eo,0.990628186861674,0.9182955339550972,1.07329962849617,0.913944489557262,1.067311884166086,0.0391221897106345,0.0321543979276386,16531.398094988388,30,,True,
cv,nfg,competing,5.0,calib_intercept,0.0270668638249238,-0.0718294596299529,0.1206149615347385,-0.0712305743220809,0.1253643019719286,0.0501492874572717,0.0299817459728364,17915.638543719193,30,,True,
cv,nfg,competing,5.0,calib_slope,1.0176208098729451,0.9074062436819076,1.1576585739850995,0.8927311595796456,1.1425104601662448,0.0637119494225464,0.0495013126249832,9147.985701276297,30,,True,
cv,nfg,competing,5.0,ici,0.0004412817283688,0.0003233428848034,0.0019677500182297,-0.0004334145576157,0.0013159780143534,0.0004462378499487,0.040486839810641,12285.954945601885,30,,True,
cv,nfg,competing,5.0,e50,0.0001479314213308,0.000100015110911,0.0009452712867641,-0.0002880079628306,0.0005838708054923,0.0002224062752822,0.0314456925802415,16968.984110467565,30,,True,
cv,nfg,competing,5.0,e90,0.001063118110566,0.0005999851084197,0.0054567393497563,-0.0015503169325191,0.0036765531536513,0.0013331501348694,0.0628737473993968,6217.0677526598665,30,,True,
cv,nfg,competing,5.0,obs_concordant,0.015860853716731,0.0146436920156702,0.017109671421349,0.0146278047107564,0.0170939027227056,0.0006290996904501,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,eo_concordant,0.990628186861674,0.9182955339550972,1.07329962849617,0.913944489557262,1.067311884166086,0.0391221897106345,0.0321543979276386,16531.398094988388,30,,True,
cv,nfg,competing,5.0,calib_intercept_concordant,0.0270668638249238,-0.0718294596299529,0.1206149615347385,-0.0712305743220809,0.1253643019719286,0.0501492874572717,0.0299817459728364,17915.638543719193,30,,True,
cv,nfg,competing,5.0,calib_slope_concordant,1.0176208098729451,0.9074062436819076,1.1576585739850995,0.8927311595796456,1.1425104601662448,0.0637119494225464,0.0495013126249832,9147.985701276297,30,,True,
cv,nfg,competing,5.0,ici_concordant,0.0004412817283688,0.0003233428848034,0.0019677500182297,-0.0004334145576157,0.0013159780143534,0.0004462378499487,0.040486839810641,12285.954945601885,30,,True,
cv,nfg,competing,5.0,e50_concordant,0.0001479314213308,0.000100015110911,0.0009452712867641,-0.0002880079628306,0.0005838708054923,0.0002224062752822,0.0314456925802415,16968.984110467565,30,,True,
cv,nfg,competing,5.0,e90_concordant,0.001063118110566,0.0005999851084197,0.0054567393497563,-0.0015503169325191,0.0036765531536513,0.0013331501348694,0.0628737473993968,6217.0677526598665,30,,True,
cv,nfg,competing,5.0,auc,0.8466582258542379,0.8333351999521256,0.8616315320134162,0.8325898992585672,0.8607265524499086,0.0071774903172062,0.0219589847929686,24184.642376115306,30,,True,
cv,nfg,competing,5.0,cindex,0.8434607267379761,0.8300751999020577,0.8581310778856277,0.8296952988236989,0.8572261546522534,0.0070229108962072,0.0251315830045058,21484.672899471505,30,,True,
cv,nfg,competing,5.0,auc_marginal_ipcw,0.8469969908396403,0.8336475029587745,0.8619351059198379,0.8327745386686936,0.8612194430105871,0.0072561452485497,0.0202624855880507,25738.48341699382,30,,True,
cv,nfg,competing,5.0,cindex_marginal_ipcw,0.843640555938085,0.8303779885172844,0.8585592791438103,0.8294850212471558,0.8577960906290141,0.0072220166930494,0.0192640357499615,26684.26303225507,30,,True,
cv,nfg,competing,5.0,at_risk_fraction,0.7978907227516174,0.7939290881156922,0.801730215549469,0.7940450630526071,0.8017363824506277,0.001962049614007,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,nb_at_0.01,0.0102531741683681,0.0091119218617677,0.0114246041281148,0.0090903378907767,0.0114160104459596,0.0005932752993761,0.0086160265800331,36981.94897758947,30,,True,
cv,nfg,competing,5.0,nb_at_0.02,0.00763147668913,0.0065951317548751,0.0087450626306235,0.0065387478609262,0.0087242055173338,0.000557501489715,0.0171377608465332,28760.26825061388,30,,True,
cv,nfg,competing,5.0,nb_at_0.03,0.0059978492558002,0.0050273143453523,0.0070458703674376,0.0049627615676658,0.0070329369439346,0.0005280902262027,0.0209232455735976,25124.89610849112,30,,True,
cv,nfg,competing,5.0,nb_at_0.05,0.0034628024868046,0.0025738612283021,0.0043914134847,0.0025412751630209,0.0043843298105882,0.0004701069391038,0.0527503148586471,8283.298198572998,30,,True,
cv,nfg,competing,5.0,nb_at_0.075,0.0016963173092032,0.000967747537652,0.0024527430185116,0.000947348285611,0.0024452863327954,0.000381941756796,0.1069904223708207,2404.9644228368734,30,,True,
cv,nfg,competing,5.0,nb_at_0.2,-6.750207527754052e-08,0.0,0.0,-1.1012407818931644e-06,9.662366313380834e-07,5.214562366893381e-07,0.5376702594939481,106.88666564498688,30,,True,"degenerate estimand: essentially nobody is above this threshold, so every bootstrap replicate returns exactly zero while Qbar carries a trace from one imputation; magnitude below 1e-6 and not a defect"
cv,nfg,competing,5.0,frac_above_0.01,0.3253400067488352,0.3190363943576813,0.331292062997818,0.3190785251488729,0.3316014883487975,0.0031671393939031,0.4671512818488156,140.31648245735892,30,,True,
cv,nfg,competing,5.0,frac_above_0.02,0.215017320215702,0.2096587419509887,0.2198650538921356,0.2097642428724439,0.2202703975589601,0.0026610959763333,0.4233018620856277,169.86727026332275,30,,True,
cv,nfg,competing,5.0,frac_above_0.03,0.1584184542298317,0.1536777082830667,0.1630256026983261,0.1535525371123967,0.1632843713472666,0.0024598051944964,0.4831104546956223,131.4762690904271,30,,True,
cv,nfg,competing,5.0,frac_above_0.05,0.0920209849874178,0.088333211839199,0.0956801399588584,0.0882216328226507,0.0958203371521849,0.0019202920127477,0.4879289280040305,128.97351561293436,30,,True,
cv,nfg,competing,5.0,frac_above_0.075,0.0469466113795836,0.0442271554842591,0.0496221221983432,0.0441691958872241,0.0497240268719431,0.0014027008499989,0.5079764009480285,119.30230386698852,30,,True,
cv,nfg,competing,5.0,frac_above_0.2,2.700083011101621e-07,0.0,0.0,-3.864946525352334e-06,4.404963127572658e-06,2.085824946757353e-06,0.5376702594939481,106.88666564498688,30,,True,"degenerate estimand: essentially nobody is above this threshold, so every bootstrap replicate returns exactly zero while Qbar carries a trace from one imputation; magnitude below 1e-6 and not a defect"
cv,nfg,competing,5.0,nb_all_at_0.01,0.0059200543910264,0.0046905977185815,0.0071814869646914,0.0046745503315151,0.0071655584505378,0.0006354542394474,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,nb_all_at_0.02,-0.0042236186563968,-0.00546562083764,-0.0029493141395505,-0.0054818319070352,-0.0029654054057584,0.0006419384490491,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,nb_all_at_0.03,-0.0145764397457242,-0.0158312449697405,-0.0132889978354796,-0.0158476242494008,-0.0133052552420475,0.0006485563622315,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,nb_all_at_0.05,-0.0359359420835971,-0.0372171682305634,-0.0346213974058628,-0.0372338883838875,-0.0346379957833067,0.0006622101893576,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,nb_all_at_0.075,-0.063934214413166,-0.0652500601485371,-0.062584138661623,-0.0652672404432622,-0.0626011883830699,0.0006801078130975,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,5.0,nb_all_at_0.2,-0.2301739305257797,-0.2316953845322132,-0.2286129038780927,-0.2317152418164544,-0.228632619235105,0.0007863746300046,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,mean_pred,0.0365536036590735,0.0358975242823362,0.0371810154989361,0.0359014156793487,0.0372057916387982,0.0003303855930286,0.4231920793421846,169.95277662452068,30,,True,
cv,nfg,competing,10.0,obs_cif,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0346059341122686,0.0389596830914438,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,eo,0.9937686522801716,0.938046807050705,1.0502837687730788,0.93579692497045,1.0517403795898934,0.0295752715651314,0.0381164838799958,13339.170229325104,30,,True,
cv,nfg,competing,10.0,calib_intercept,0.0285670675958196,-0.0395592755638063,0.09721544329077,-0.0411274980525641,0.0982616332442033,0.035556751082584,0.0294382732319122,18282.090808139368,30,,True,
cv,nfg,competing,10.0,calib_slope,1.0294447501500448,0.948684623837471,1.1333335667848583,0.9357043393363688,1.123185160963721,0.0478214172822157,0.0488561439600685,9334.223977029167,30,,True,
cv,nfg,competing,10.0,ici,0.0011498561924478,0.0006240313450689,0.0035750359296798,-0.0003688574452866,0.0026685698301823,0.0007748146586116,0.0305549802794957,17537.995494109717,30,,True,
cv,nfg,competing,10.0,e50,0.0005529272544663,0.0002129219570633,0.0019250365323387,-0.0003431751432173,0.00144902965215,0.0004571602231188,0.0393294338972722,12786.399361025484,30,,True,
cv,nfg,competing,10.0,e90,0.0028630653357443,0.0012384719826513,0.0101965982001274,-0.0019879221451399,0.0077140528166286,0.0024746129797484,0.0583942319195794,7030.284428863023,30,,True,
cv,nfg,competing,10.0,obs_concordant,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0346059341122686,0.0389596830914438,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,eo_concordant,0.9937686522801716,0.938046807050705,1.0502837687730788,0.93579692497045,1.0517403795898934,0.0295752715651314,0.0381164838799958,13339.170229325104,30,,True,
cv,nfg,competing,10.0,calib_intercept_concordant,0.0285670675958196,-0.0395592755638063,0.09721544329077,-0.0411274980525641,0.0982616332442033,0.035556751082584,0.0294382732319122,18282.090808139368,30,,True,
cv,nfg,competing,10.0,calib_slope_concordant,1.0294447501500448,0.948684623837471,1.1333335667848583,0.9357043393363688,1.123185160963721,0.0478214172822157,0.0488561439600685,9334.223977029167,30,,True,
cv,nfg,competing,10.0,ici_concordant,0.0011498561924478,0.0006240313450689,0.0035750359296798,-0.0003688574452866,0.0026685698301823,0.0007748146586116,0.0305549802794957,17537.995494109717,30,,True,
cv,nfg,competing,10.0,e50_concordant,0.0005529272544663,0.0002129219570633,0.0019250365323387,-0.0003431751432173,0.00144902965215,0.0004571602231188,0.0393294338972722,12786.399361025484,30,,True,
cv,nfg,competing,10.0,e90_concordant,0.0028630653357443,0.0012384719826513,0.0101965982001274,-0.0019879221451399,0.0077140528166286,0.0024746129797484,0.0583942319195794,7030.284428863023,30,,True,
cv,nfg,competing,10.0,auc,0.8286678850650787,0.8180937215685844,0.8396534010767936,0.8177089179048291,0.8396268522253283,0.0055911426243694,0.0209773505001291,25075.11511380585,30,,True,
cv,nfg,competing,10.0,cindex,0.8362648169199626,0.8251745641231537,0.8476786583662033,0.8250143880164414,0.8475152458234837,0.0057398637897854,0.0188387134714205,27093.371706254507,30,,True,
cv,nfg,competing,10.0,auc_marginal_ipcw,0.8365224123001098,0.8257644146680831,0.8476131215691567,0.825387092085307,0.8476577325149126,0.0056811309514333,0.0194329250670484,26522.80165667328,30,,True,
cv,nfg,competing,10.0,cindex_marginal_ipcw,0.8318206906318665,0.8213615208864212,0.8427114292979241,0.8209797156319713,0.8426616656317617,0.0055309743031312,0.0176591949172772,28244.672015430944,30,,True,
cv,nfg,competing,10.0,at_risk_fraction,0.5525503754615784,0.54790707975626,0.5570222854614257,0.5478463406041338,0.5572544103190229,0.0023999912885427,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,nb_at_0.01,0.0299809560800592,0.0279862524941563,0.0320985754951834,0.0278326391330878,0.0321292730270306,0.0010960677195628,0.0020823929740594,40825.30361280795,30,,True,
cv,nfg,competing,10.0,nb_at_0.02,0.0256229267145196,0.0236835899297148,0.0277473474387079,0.0235277626207758,0.0277180908082634,0.0010689483956362,0.0046187683126337,39787.13706007802,30,,True,
cv,nfg,competing,10.0,nb_at_0.03,0.0218650459622343,0.019945060275495,0.0239324715919792,0.0198161268618177,0.0239139650626509,0.001045345224862,0.0149426532451047,30957.322230584203,30,,True,
cv,nfg,competing,10.0,nb_at_0.05,0.0162364724402626,0.0143918828573077,0.0181310115382075,0.0143121026711701,0.0181608422093551,0.0009817964454518,0.0182175613153165,27696.8163186964,30,,True,
cv,nfg,competing,10.0,nb_at_0.075,0.0112961813186605,0.0095881528919562,0.0130379701731726,0.0095240976753825,0.0130682649619385,0.0009041038013593,0.0164141331361722,29480.940292029605,30,,True,
cv,nfg,competing,10.0,nb_at_0.2,0.0005531048693228,-0.0001243446989974,0.00132284835272,-0.0001779213468644,0.0012841310855101,0.0003727591156926,0.1165379189023711,2049.216274332128,30,,True,
cv,nfg,competing,10.0,frac_above_0.01,0.5296328663825989,0.5227252244949341,0.5369492769241333,0.5224268616473704,0.5368388711178274,0.0036342487642172,0.5425147585169009,105.04905579195668,30,,True,
cv,nfg,competing,10.0,frac_above_0.02,0.3883040517568588,0.3824451267719269,0.3940851986408233,0.3823633920586022,0.3942447114551154,0.0030179277896909,0.3269629711821066,280.52392502074093,30,,True,
cv,nfg,competing,10.0,frac_above_0.03,0.3187388430039088,0.3128964006900787,0.3243096470832824,0.3129657997010557,0.3245118863067619,0.0029283706724741,0.3810872799577263,208.29678180156688,30,,True,
cv,nfg,competing,10.0,frac_above_0.05,0.2360339552164077,0.2307598888874054,0.2409742921590805,0.2308303515861137,0.2412375588467018,0.0026400763156462,0.3739862783171273,216.0480083879285,30,,True,
cv,nfg,competing,10.0,frac_above_0.075,0.1713415915767351,0.1666707098484039,0.1757917940616607,0.1666532444569051,0.1760299386965652,0.0023768839303127,0.398717986441143,190.78355265025743,30,,True,
cv,nfg,competing,10.0,frac_above_0.2,0.0156275397787491,0.013738022185862,0.0175613388419151,0.0135612777158743,0.0176938018416239,0.0010340228638434,0.7065452454394948,63.105724914502,30,,True,
cv,nfg,competing,10.0,nb_all_at_0.01,0.0270533431321382,0.0250267443247139,0.0292273514904081,0.0248544799664539,0.0292522062978225,0.001121856576804,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,nb_all_at_0.02,0.0171253159642219,0.0150780365336686,0.0193215080536901,0.0149040154028156,0.0193466165256283,0.0011333041013021,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,nb_all_at_0.03,0.0069925878196954,0.0049242021050304,0.0092114201048388,0.0047483873560023,0.0092367882833886,0.0011449875959322,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,nb_all_at_0.05,-0.0139128314331173,-0.0160247615538537,-0.011647286824882,-0.0162042782172722,-0.0116213846489624,0.0011690925953551,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,nb_all_at_0.075,-0.0413158796727657,-0.0434848912991583,-0.038989104423672,-0.0436692573605995,-0.0389625019849318,0.0012006896463603,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,10.0,nb_all_at_0.2,-0.2040214836597442,-0.2065294098109006,-0.2013311605900526,-0.2067425771729912,-0.2013003901464973,0.001388297690177,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,15.0,mean_pred,0.064483172694842,0.0634610701352357,0.0654641412198543,0.0634782157561965,0.0654881296334875,0.0005087514669446,0.4430707559926315,155.47510788586752,30,,True,
cv,nfg,competing,15.0,obs_cif,0.0641817897558212,0.0609723340719938,0.0676741149276494,0.0608109494810235,0.0675526300306188,0.0017197974801951,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,15.0,eo,1.0046958088874818,0.9538818508386612,1.0585798501968384,0.9523477623945168,1.0570438553804469,0.0267062581468148,0.0380710597658019,13360.45450337584,30,,True,
cv,nfg,competing,15.0,calib_intercept,0.0367708456392089,-0.0264074599836021,0.0987029653042554,-0.0250681372524919,0.0986098285309098,0.0315493168151106,0.0249351745618212,21643.5460112188,30,,True,
cv,nfg,competing,15.0,calib_slope,1.0606489141782125,0.986373208463192,1.1537184447050095,0.9780500581013684,1.1432477702550563,0.0421411309446055,0.0193425592895859,26609.121189321293,30,,True,
cv,nfg,competing,15.0,ici,0.0037452572413409,0.0019361373153515,0.0073151284945197,0.0010297021809049,0.006460812301777,0.0013854601305539,0.0140246885035346,31879.040652225183,30,,True,
cv,nfg,competing,15.0,e50,0.0029749765526503,0.0012868047662777,0.0054051468381658,0.0009163906164889,0.0050335624888117,0.0010502488287613,0.0293927126293824,18313.186787842194,30,,True,
cv,nfg,competing,15.0,e90,0.0078861771772305,0.0030556038254871,0.0198934960644692,-0.0011403976884152,0.0169127520428762,0.0046051200020018,0.0339412222567109,15485.706823185832,30,,True,
cv,nfg,competing,15.0,obs_concordant,0.0641817897558212,0.0609723340719938,0.0676741149276494,0.0608109494810235,0.0675526300306188,0.0017197974801951,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,15.0,eo_concordant,1.0046958088874818,0.9538818508386612,1.0585798501968384,0.9523477623945168,1.0570438553804469,0.0267062581468148,0.0380710597658019,13360.45450337584,30,,True,
cv,nfg,competing,15.0,calib_intercept_concordant,0.0367708456392089,-0.0264074599836021,0.0987029653042554,-0.0250681372524919,0.0986098285309098,0.0315493168151106,0.0249351745618212,21643.5460112188,30,,True,
cv,nfg,competing,15.0,calib_slope_concordant,1.0606489141782125,0.986373208463192,1.1537184447050095,0.9780500581013684,1.1432477702550563,0.0421411309446055,0.0193425592895859,26609.121189321293,30,,True,
cv,nfg,competing,15.0,ici_concordant,0.0037452572413409,0.0019361373153515,0.0073151284945197,0.0010297021809049,0.006460812301777,0.0013854601305539,0.0140246885035346,31879.040652225183,30,,True,
cv,nfg,competing,15.0,e50_concordant,0.0029749765526503,0.0012868047662777,0.0054051468381658,0.0009163906164889,0.0050335624888117,0.0010502488287613,0.0293927126293824,18313.186787842194,30,,True,
cv,nfg,competing,15.0,e90_concordant,0.0078861771772305,0.0030556038254871,0.0198934960644692,-0.0011403976884152,0.0169127520428762,0.0046051200020018,0.0339412222567109,15485.706823185832,30,,True,
cv,nfg,competing,15.0,auc,0.7833508749802908,0.7723716348409653,0.7939576730132103,0.7726130733313175,0.7940886766292641,0.0054782840293743,0.0231766078074,23115.24183930378,30,,True,
cv,nfg,competing,15.0,cindex,0.8303638617197673,0.8206393301486969,0.8400680348277092,0.8206555456751969,0.8400721777643376,0.004952823555536,0.0406034238953718,12236.954034215183,30,,True,
cv,nfg,competing,15.0,auc_marginal_ipcw,0.830962351957957,0.8199893802404403,0.8413542538881302,0.8203300149548164,0.8415946889610976,0.0054245614172969,0.0130718557925886,32829.63495511548,30,,True,
cv,nfg,competing,15.0,cindex_marginal_ipcw,0.8202028612295786,0.809746977686882,0.8299384087324142,0.8102104391957918,0.8301952832633654,0.0050980871367444,0.0117944084583095,34082.77488325805,30,,True,
cv,nfg,competing,15.0,at_risk_fraction,0.3379504680633545,0.3334062397480011,0.3425196222960948,0.3333655061929572,0.3425354299337518,0.0023392404352275,4.860149189361204e-05,41148.00014579739,30,,True,
cv,nfg,competing,15.0,nb_at_0.01,0.0566070236265659,0.0532297606579959,0.0600236076861619,0.0532065293304985,0.0600075179226333,0.0017349267818192,0.0011014781719397,41040.212380573976,30,,True,
cv,nfg,competing,15.0,nb_at_0.02,0.0513860616832971,0.0480411892756819,0.0547902765683829,0.0480190923564139,0.0547530310101803,0.0017178220754864,0.0022343956314392,40782.32548808967,30,,True,
cv,nfg,competing,15.0,nb_at_0.03,0.0468024258812268,0.0435879543423652,0.0502176797017455,0.0434666083574936,0.05013824340496,0.0017019262600269,0.0058342644204977,39066.898169213,30,,True,
cv,nfg,competing,15.0,nb_at_0.05,0.0393579916407664,0.0361797452904284,0.0427030179649591,0.0360934918486973,0.0426224914328355,0.0016655363359496,0.0092970699751701,36397.215245405525,30,,True,
cv,nfg,competing,15.0,nb_at_0.075,0.0313672774160901,0.0283036509994417,0.0346216849982738,0.0281813472404783,0.034553207591702,0.0016254506578953,0.0090915778858938,36576.1839119338,30,,True,
cv,nfg,competing,15.0,nb_at_0.2,0.0059189025002221,0.0037036070250906,0.0081349599640816,0.0037063408393717,0.0081314641610725,0.001128772029573,0.0392873877634613,12805.067305126357,30,,True,
