split,model,horizon_y,metric,fmi,df,m,se,m_required_von_hippel
temporal,logistic_cr,5.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,logistic_cr,5.0,eo,0.006078254359230172,9170.660417022735,30,0.12806715343336586,2.0
temporal,logistic_cr,5.0,calib_intercept,0.018491716144829886,8284.604529920776,30,0.12882714828355396,2.0
temporal,logistic_cr,5.0,calib_slope,0.041279106577674064,5896.206049613818,30,0.07128997785472298,2.0
temporal,logistic_cr,5.0,ici,0.01883967843020974,8251.82265613657,30,0.0010375795212034212,2.0
temporal,logistic_cr,5.0,e50,0.03111111737174054,6973.4475944331625,30,0.0007794271263527749,2.0
temporal,logistic_cr,5.0,e90,0.06394146633907964,3948.6684189784164,30,0.003562207750313947,4.0
temporal,logistic_cr,5.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,logistic_cr,5.0,eo_concordant,0.006078254359230172,9170.660417022735,30,0.12806715343336586,2.0
temporal,logistic_cr,5.0,calib_intercept_concordant,0.018491716144829886,8284.604529920776,30,0.12882714828355396,2.0
temporal,logistic_cr,5.0,calib_slope_concordant,0.041279106577674064,5896.206049613818,30,0.07128997785472298,2.0
temporal,logistic_cr,5.0,ici_concordant,0.01883967843020974,8251.82265613657,30,0.0010375795212034212,2.0
temporal,logistic_cr,5.0,e50_concordant,0.03111111737174054,6973.4475944331625,30,0.0007794271263527749,2.0
temporal,logistic_cr,5.0,e90_concordant,0.06394146633907964,3948.6684189784164,30,0.003562207750313947,4.0
temporal,logistic_cr,5.0,auc,0.025728938326982788,7553.524979561389,30,0.01420005605408599,2.0
temporal,logistic_cr,5.0,cindex,0.026100969855882443,7513.937343571744,30,0.014089590863277596,2.0
temporal,logistic_cr,5.0,auc_marginal_ipcw,0.025728938326982788,7553.524979561389,30,0.01420005605408599,2.0
temporal,logistic_cr,5.0,cindex_marginal_ipcw,0.026100969855882443,7513.937343571744,30,0.014089590863277596,2.0
temporal,logistic_cr,5.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.0,2.0
temporal,logistic_cr,5.0,nb_at_0.01,0.012718732393520013,8774.741056145805,30,0.001187547885479594,2.0
temporal,logistic_cr,5.0,nb_at_0.02,0.025276165520121456,7601.532251049118,30,0.001126901260152351,2.0
temporal,logistic_cr,5.0,nb_at_0.03,0.04888922760935743,5159.663079720973,30,0.0010243820681642799,3.0
temporal,logistic_cr,5.0,nb_at_0.05,0.06662265194150023,3767.296793126399,30,0.0008807495867667661,4.0
temporal,logistic_cr,5.0,nb_at_0.075,0.046018080723205,5428.437291442977,30,0.0007560071932532474,3.0
temporal,logistic_cr,5.0,nb_at_0.2,0.13758860258112413,1311.4120685030618,30,0.000293151411630766,10.0
temporal,logistic_cr,5.0,frac_above_0.01,0.2417333591246926,479.1383565295752,30,0.005789422491865657,25.0
temporal,logistic_cr,5.0,frac_above_0.02,0.29175198171367384,336.9156060207531,30,0.005420824928420244,34.0
temporal,logistic_cr,5.0,frac_above_0.03,0.1857359921674456,776.2736898469933,30,0.0046796557473527175,17.0
temporal,logistic_cr,5.0,frac_above_0.05,0.24520989213177438,466.5832160852212,30,0.003723945757481367,26.0
temporal,logistic_cr,5.0,frac_above_0.075,0.19555634896881918,707.3001367698987,30,0.00254743386384774,18.0
temporal,logistic_cr,5.0,frac_above_0.2,0.2314203293859134,519.4881677467763,30,0.0007801141607484409,24.0
temporal,logistic_cr,5.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0012345803469536207,2.0
temporal,logistic_cr,5.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0012471780929677178,2.0
temporal,logistic_cr,5.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.0012600356266929851,2.0
temporal,logistic_cr,5.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0012865626773271902,2.0
temporal,logistic_cr,5.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.001321334780222741,2.0
temporal,logistic_cr,5.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.0015277938449685367,2.0
temporal,logistic_cr,10.0,mean_pred,0.08908578362306607,2586.9544773438984,30,0.0006605712467287579,5.0
temporal,logistic_cr,10.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,logistic_cr,10.0,eo,0.007176696405263647,9120.131349002919,30,0.07140202241949917,2.0
temporal,logistic_cr,10.0,calib_intercept,0.009502931040258188,8992.681298645914,30,0.07567213742676657,2.0
temporal,logistic_cr,10.0,calib_slope,0.03225833415267268,6849.112967098482,30,0.05264003390127968,2.0
temporal,logistic_cr,10.0,ici,0.023171631307656464,7821.643030375123,30,0.0015147427255997542,2.0
temporal,logistic_cr,10.0,e50,0.01233302165254997,8803.23213106701,30,0.0011508904446525276,2.0
temporal,logistic_cr,10.0,e90,0.033961821484762206,6665.0896733972,30,0.005512532283569856,2.0
temporal,logistic_cr,10.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,logistic_cr,10.0,eo_concordant,0.007176696405263647,9120.131349002919,30,0.07140202241949917,2.0
temporal,logistic_cr,10.0,calib_intercept_concordant,0.009502931040258188,8992.681298645914,30,0.07567213742676657,2.0
temporal,logistic_cr,10.0,calib_slope_concordant,0.03225833415267268,6849.112967098482,30,0.05264003390127968,2.0
temporal,logistic_cr,10.0,ici_concordant,0.023171631307656464,7821.643030375123,30,0.0015147427255997542,2.0
temporal,logistic_cr,10.0,e50_concordant,0.01233302165254997,8803.23213106701,30,0.0011508904446525276,2.0
temporal,logistic_cr,10.0,e90_concordant,0.033961821484762206,6665.0896733972,30,0.005512532283569856,2.0
temporal,logistic_cr,10.0,auc,0.008821435761153613,9032.798406589813,30,0.010258125999209557,2.0
temporal,logistic_cr,10.0,cindex,0.0096116513860775,8986.075333556979,30,0.00986955158294683,2.0
temporal,logistic_cr,10.0,auc_marginal_ipcw,0.009458254601405737,8995.379606372437,30,0.010183093967904925,2.0
temporal,logistic_cr,10.0,cindex_marginal_ipcw,0.009821678336098288,8973.155691251244,30,0.009785712529796434,2.0
temporal,logistic_cr,10.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.004296732615352394,2.0
temporal,logistic_cr,10.0,nb_at_0.01,0.0016708776345495376,9306.086262782232,30,0.001829126664698998,2.0
temporal,logistic_cr,10.0,nb_at_0.02,0.004313169235624385,9238.13778381447,30,0.0018103083847003092,2.0
temporal,logistic_cr,10.0,nb_at_0.03,0.0053162937630073,9201.90023658459,30,0.0017924713022486672,2.0
temporal,logistic_cr,10.0,nb_at_0.05,0.019691850656637762,8170.281063007067,30,0.0016949365084162344,2.0
temporal,logistic_cr,10.0,nb_at_0.075,0.05006270083502649,5053.209069577812,30,0.001562033967546438,3.0
temporal,logistic_cr,10.0,nb_at_0.2,0.04310088281952564,5713.038456188432,30,0.000856566032655191,2.0
temporal,logistic_cr,10.0,frac_above_0.01,0.07168749664687622,3450.722655638353,30,0.0051917288741661965,4.0
temporal,logistic_cr,10.0,frac_above_0.02,0.042958317183727626,5727.2279091553455,30,0.005201279222815313,2.0
temporal,logistic_cr,10.0,frac_above_0.03,0.09764454445943385,2264.6157174097216,30,0.0052133472509947616,6.0
temporal,logistic_cr,10.0,frac_above_0.05,0.11759137608158504,1698.688943759508,30,0.004873516336593092,8.0
temporal,logistic_cr,10.0,frac_above_0.075,0.07504732671861644,3258.392887883486,30,0.004272066557420734,4.0
temporal,logistic_cr,10.0,frac_above_0.2,0.16991257137488305,910.0343541561277,30,0.0019293949090186439,14.0
temporal,logistic_cr,10.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0018741690066556508,2.0
temporal,logistic_cr,10.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0018932932105291376,2.0
temporal,logistic_cr,10.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.001912811740511758,2.0
temporal,logistic_cr,10.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0019530814601843335,2.0
temporal,logistic_cr,10.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.002005867522102654,2.0
temporal,logistic_cr,10.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.002319284076957884,2.0
temporal,csc_cox,5.0,mean_pred,0.057506995880201764,4425.417140590254,30,0.00032912732469659467,3.0
temporal,csc_cox,5.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,csc_cox,5.0,eo,0.0021417828864588357,9296.954484362837,30,0.12952326495752153,2.0
temporal,csc_cox,5.0,calib_intercept,0.0070174232959787025,9127.853134253404,30,0.113665270042164,2.0
temporal,csc_cox,5.0,calib_slope,0.02005817774572677,8134.708347130127,30,0.08999718501211831,2.0
temporal,csc_cox,5.0,ici,0.005233285004024197,9205.111389137379,30,0.0011536081472178215,2.0
temporal,csc_cox,5.0,e50,0.03655426631323682,6387.732789567566,30,0.0009456859913505275,2.0
temporal,csc_cox,5.0,e90,0.014512404960534277,8634.602162513713,30,0.004060102614180306,2.0
temporal,csc_cox,5.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,csc_cox,5.0,eo_concordant,0.0021417828864588357,9296.954484362837,30,0.12952326495752153,2.0
temporal,csc_cox,5.0,calib_intercept_concordant,0.0070174232959787025,9127.853134253404,30,0.113665270042164,2.0
temporal,csc_cox,5.0,calib_slope_concordant,0.02005817774572677,8134.708347130127,30,0.08999718501211831,2.0
temporal,csc_cox,5.0,ici_concordant,0.005233285004024197,9205.111389137379,30,0.0011536081472178215,2.0
temporal,csc_cox,5.0,e50_concordant,0.03655426631323682,6387.732789567566,30,0.0009456859913505275,2.0
temporal,csc_cox,5.0,e90_concordant,0.014512404960534277,8634.602162513713,30,0.004060102614180306,2.0
temporal,csc_cox,5.0,auc,0.012915110800784795,8760.004304937484,30,0.01328677722894063,2.0
temporal,csc_cox,5.0,cindex,0.013273301164108728,8732.730866361151,30,0.013185472262973053,2.0
temporal,csc_cox,5.0,auc_marginal_ipcw,0.012915110800784795,8760.004304937484,30,0.01328677722894063,2.0
temporal,csc_cox,5.0,cindex_marginal_ipcw,0.013273301164108728,8732.730866361151,30,0.013185472262973053,2.0
temporal,csc_cox,5.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.0,2.0
temporal,csc_cox,5.0,nb_at_0.01,0.0004713524329983301,9323.406882713449,30,0.0011876509014051768,2.0
temporal,csc_cox,5.0,nb_at_0.02,0.024048627282443193,7730.590289004648,30,0.0011250628503734611,2.0
temporal,csc_cox,5.0,nb_at_0.03,0.033640779681698145,6699.690379186807,30,0.0010191776349614187,2.0
temporal,csc_cox,5.0,nb_at_0.05,0.04133690465742362,5890.33485874837,30,0.0008965356230187483,2.0
temporal,csc_cox,5.0,nb_at_0.075,0.05675231803567775,4485.297018193829,30,0.0007940039290101176,3.0
temporal,csc_cox,5.0,nb_at_0.2,0.07660189043265297,3173.891246969591,30,0.00016605498611631895,4.0
temporal,csc_cox,5.0,frac_above_0.01,0.05582298165281432,4560.199187979734,30,0.005211946413988703,3.0
temporal,csc_cox,5.0,frac_above_0.02,0.046237655736268715,5407.474955289296,30,0.00480892606692223,3.0
temporal,csc_cox,5.0,frac_above_0.03,0.08709805221275371,2670.4019714608544,30,0.004534556038938778,5.0
temporal,csc_cox,5.0,frac_above_0.05,0.10706008398032628,1969.5397458459527,30,0.003690372689289886,7.0
temporal,csc_cox,5.0,frac_above_0.075,0.08355018869265148,2828.286147457928,30,0.002578682371371884,5.0
temporal,csc_cox,5.0,frac_above_0.2,0.13329147810821554,1383.1969369096055,30,0.0005041987696208421,10.0
temporal,csc_cox,5.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0012345803469536207,2.0
temporal,csc_cox,5.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0012471780929677178,2.0
temporal,csc_cox,5.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.0012600356266929851,2.0
temporal,csc_cox,5.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0012865626773271902,2.0
temporal,csc_cox,5.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.001321334780222741,2.0
temporal,csc_cox,5.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.0015277938449685367,2.0
temporal,csc_cox,10.0,mean_pred,0.05779523469395353,4402.769762751612,30,0.0006166228991449709,3.0
temporal,csc_cox,10.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,csc_cox,10.0,eo,0.0042220089564640505,9241.151104262683,30,0.07078146074978663,2.0
temporal,csc_cox,10.0,calib_intercept,0.010263873666032295,8945.280770986044,30,0.07043141821011788,2.0
temporal,csc_cox,10.0,calib_slope,0.029195852001650622,7181.054170983923,30,0.06304123724784129,2.0
temporal,csc_cox,10.0,ici,0.00943510846443766,8996.77381668919,30,0.0016872450914355542,2.0
temporal,csc_cox,10.0,e50,0.01634162292111495,8479.813048306765,30,0.0014256680498937514,2.0
temporal,csc_cox,10.0,e90,0.01998705779593025,8141.638025835754,30,0.006056117443997415,2.0
temporal,csc_cox,10.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,csc_cox,10.0,eo_concordant,0.0042220089564640505,9241.151104262683,30,0.07078146074978663,2.0
temporal,csc_cox,10.0,calib_intercept_concordant,0.010263873666032295,8945.280770986044,30,0.07043141821011788,2.0
temporal,csc_cox,10.0,calib_slope_concordant,0.029195852001650622,7181.054170983923,30,0.06304123724784129,2.0
temporal,csc_cox,10.0,ici_concordant,0.00943510846443766,8996.77381668919,30,0.0016872450914355542,2.0
temporal,csc_cox,10.0,e50_concordant,0.01634162292111495,8479.813048306765,30,0.0014256680498937514,2.0
temporal,csc_cox,10.0,e90_concordant,0.01998705779593025,8141.638025835754,30,0.006056117443997415,2.0
temporal,csc_cox,10.0,auc,0.007441337248833867,9107.009302490753,30,0.010367565909222888,2.0
temporal,csc_cox,10.0,cindex,0.007674331790092042,9095.157040315686,30,0.009996639459595115,2.0
temporal,csc_cox,10.0,auc_marginal_ipcw,0.007632005582704666,9097.330869160007,30,0.010288160129327156,2.0
temporal,csc_cox,10.0,cindex_marginal_ipcw,0.007755354450852938,9090.97023369206,30,0.009908564277349197,2.0
temporal,csc_cox,10.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.004296732615352394,2.0
temporal,csc_cox,10.0,nb_at_0.01,0.0009435672640547145,9317.610881304317,30,0.0018320936131544267,2.0
temporal,csc_cox,10.0,nb_at_0.02,0.0010058915180891502,9316.746507476448,30,0.0018063990256561241,2.0
temporal,csc_cox,10.0,nb_at_0.03,0.0028951821386544296,9279.637576202764,30,0.0017879315482969217,2.0
temporal,csc_cox,10.0,nb_at_0.05,0.024488387216760468,7684.555320289306,30,0.001713781673644704,2.0
temporal,csc_cox,10.0,nb_at_0.075,0.02869123437151389,7235.641769158441,30,0.001545789346898368,2.0
temporal,csc_cox,10.0,nb_at_0.2,0.084213869284829,2797.8482529928315,30,0.0008496285501861681,5.0
temporal,csc_cox,10.0,frac_above_0.01,0.04629689101366376,5401.831241304669,30,0.00510368801716612,3.0
temporal,csc_cox,10.0,frac_above_0.02,0.05723541880360614,4446.868027450349,30,0.005250365868844603,3.0
temporal,csc_cox,10.0,frac_above_0.03,0.05236765351084971,4850.002845202867,30,0.005147411711690593,3.0
temporal,csc_cox,10.0,frac_above_0.05,0.03444450407560414,6613.156732774791,30,0.00469819621064246,2.0
temporal,csc_cox,10.0,frac_above_0.075,0.05355853033950325,4748.10742556282,30,0.004281093493041127,3.0
temporal,csc_cox,10.0,frac_above_0.2,0.128420739623721,1471.5158556303238,30,0.0018248301710751672,9.0
temporal,csc_cox,10.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0018741690066556508,2.0
temporal,csc_cox,10.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0018932932105291376,2.0
temporal,csc_cox,10.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.001912811740511758,2.0
temporal,csc_cox,10.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0019530814601843335,2.0
temporal,csc_cox,10.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.002005867522102654,2.0
temporal,csc_cox,10.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.002319284076957884,2.0
temporal,fine_gray,5.0,mean_pred,0.05501454164404047,4626.405333312796,30,0.0002803533401653669,3.0
temporal,fine_gray,5.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,fine_gray,5.0,eo,0.0015420562373469166,9308.356232719214,30,0.1300163581174322,2.0
temporal,fine_gray,5.0,calib_intercept,0.004851971322358489,9219.371958679158,30,0.10728988554030049,2.0
temporal,fine_gray,5.0,calib_slope,0.019494628001673224,8189.306144888271,30,0.10452564205894462,2.0
temporal,fine_gray,5.0,ici,0.0033499729876105594,9267.585434810786,30,0.0011841969496757712,2.0
temporal,fine_gray,5.0,e50,0.015078908336172857,8587.875991913768,30,0.0010621283859195741,2.0
temporal,fine_gray,5.0,e90,0.011554436009558603,8858.862866283096,30,0.0038354000427649375,2.0
temporal,fine_gray,5.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,fine_gray,5.0,eo_concordant,0.0015420562373469166,9308.356232719214,30,0.1300163581174322,2.0
temporal,fine_gray,5.0,calib_intercept_concordant,0.004851971322358489,9219.371958679158,30,0.10728988554030049,2.0
temporal,fine_gray,5.0,calib_slope_concordant,0.019494628001673224,8189.306144888271,30,0.10452564205894462,2.0
temporal,fine_gray,5.0,ici_concordant,0.0033499729876105594,9267.585434810786,30,0.0011841969496757712,2.0
temporal,fine_gray,5.0,e50_concordant,0.015078908336172857,8587.875991913768,30,0.0010621283859195741,2.0
temporal,fine_gray,5.0,e90_concordant,0.011554436009558603,8858.862866283096,30,0.0038354000427649375,2.0
temporal,fine_gray,5.0,auc,0.011878780588719148,8835.998630205617,30,0.013094345561789416,2.0
temporal,fine_gray,5.0,cindex,0.012013336310914531,8826.382393927404,30,0.012989943180549239,2.0
temporal,fine_gray,5.0,auc_marginal_ipcw,0.011878780588719148,8835.998630205617,30,0.013094345561789416,2.0
temporal,fine_gray,5.0,cindex_marginal_ipcw,0.012013336310914531,8826.382393927404,30,0.012989943180549239,2.0
temporal,fine_gray,5.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.0,2.0
temporal,fine_gray,5.0,nb_at_0.01,0.0002916681888090758,9325.262158426349,30,0.0011999347824739068,2.0
temporal,fine_gray,5.0,nb_at_0.02,0.013357599292033171,8726.239209135865,30,0.0011418315200582604,2.0
temporal,fine_gray,5.0,nb_at_0.03,0.029850555085247966,7110.135328506236,30,0.001030486355168088,2.0
temporal,fine_gray,5.0,nb_at_0.05,0.02473627511517588,7658.504469942794,30,0.0008809319952315522,2.0
temporal,fine_gray,5.0,nb_at_0.075,0.08048061764197595,2974.739068106274,30,0.0006779122873221073,5.0
temporal,fine_gray,5.0,nb_at_0.2,0.04770963655228798,5268.6770763689165,30,0.00013847358765621645,3.0
temporal,fine_gray,5.0,frac_above_0.01,0.04077462578775028,5947.611805402491,30,0.005192668006761389,2.0
temporal,fine_gray,5.0,frac_above_0.02,0.04860360287383043,5185.876406721998,30,0.0049146808115737295,3.0
temporal,fine_gray,5.0,frac_above_0.03,0.07189543078030818,3438.423163853921,30,0.004562697900411743,4.0
temporal,fine_gray,5.0,frac_above_0.05,0.09156513796097605,2487.6145503939906,30,0.0035636992306477848,6.0
temporal,fine_gray,5.0,frac_above_0.075,0.09176890981992179,2479.676165363332,30,0.002281988356683487,6.0
temporal,fine_gray,5.0,frac_above_0.2,0.11523920798536628,1754.4732278522501,30,0.00035673953427111597,8.0
temporal,fine_gray,5.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0012345803469536207,2.0
temporal,fine_gray,5.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0012471780929677178,2.0
temporal,fine_gray,5.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.0012600356266929851,2.0
temporal,fine_gray,5.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0012865626773271902,2.0
temporal,fine_gray,5.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.001321334780222741,2.0
temporal,fine_gray,5.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.0015277938449685367,2.0
temporal,fine_gray,10.0,mean_pred,0.05338172031019103,4763.102047073044,30,0.0005705331642730435,3.0
temporal,fine_gray,10.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,fine_gray,10.0,eo,0.0033295075965819165,9268.153464593875,30,0.07138738995396159,2.0
temporal,fine_gray,10.0,calib_intercept,0.006887866033315907,9134.036280009504,30,0.06997019683825795,2.0
temporal,fine_gray,10.0,calib_slope,0.02537448880607701,7591.124002071023,30,0.061970679384280004,2.0
temporal,fine_gray,10.0,ici,0.007267764128858745,9115.656822884812,30,0.001650347178639688,2.0
temporal,fine_gray,10.0,e50,0.006882480870036345,9134.291379119773,30,0.001253368251951441,2.0
temporal,fine_gray,10.0,e90,0.02656741199790073,7464.140521640607,30,0.004444946711349794,2.0
temporal,fine_gray,10.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0018554273645042592,2.0
temporal,fine_gray,10.0,eo_concordant,0.0033295075965819165,9268.153464593875,30,0.07138738995396159,2.0
temporal,fine_gray,10.0,calib_intercept_concordant,0.006887866033315907,9134.036280009504,30,0.06997019683825795,2.0
temporal,fine_gray,10.0,calib_slope_concordant,0.02537448880607701,7591.124002071023,30,0.061970679384280004,2.0
temporal,fine_gray,10.0,ici_concordant,0.007267764128858745,9115.656822884812,30,0.001650347178639688,2.0
temporal,fine_gray,10.0,e50_concordant,0.006882480870036345,9134.291379119773,30,0.001253368251951441,2.0
temporal,fine_gray,10.0,e90_concordant,0.02656741199790073,7464.140521640607,30,0.004444946711349794,2.0
temporal,fine_gray,10.0,auc,0.0053973646701587705,9198.727382124545,30,0.01026499119226696,2.0
temporal,fine_gray,10.0,cindex,0.005861948683593475,9179.850242870956,30,0.009897389588019506,2.0
temporal,fine_gray,10.0,auc_marginal_ipcw,0.005669785029904582,9187.80132013651,30,0.01018583796239638,2.0
temporal,fine_gray,10.0,cindex_marginal_ipcw,0.005905514329360227,9178.019721902605,30,0.009806235567651304,2.0
temporal,fine_gray,10.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.004296732615352394,2.0
temporal,fine_gray,10.0,nb_at_0.01,0.001503735594920335,9309.01252085378,30,0.001849979173593382,2.0
temporal,fine_gray,10.0,nb_at_0.02,0.0011432142001752894,9314.760346331437,30,0.0018130991904285673,2.0
temporal,fine_gray,10.0,nb_at_0.03,0.003284305226999844,9269.399526285546,30,0.0017984336361399175,2.0
temporal,fine_gray,10.0,nb_at_0.05,0.012588006692084227,8784.465086562734,30,0.001707805220056295,2.0
temporal,fine_gray,10.0,nb_at_0.075,0.035517997909387825,6498.103350571397,30,0.0015530443297305642,2.0
temporal,fine_gray,10.0,nb_at_0.2,0.06916511171850073,3604.2407714332176,30,0.00073086569068806,4.0
temporal,fine_gray,10.0,frac_above_0.01,0.06065153291450726,4184.952125278235,30,0.004936108153192924,3.0
temporal,fine_gray,10.0,frac_above_0.02,0.019750727062136382,8164.584199188874,30,0.005134207546744339,2.0
temporal,fine_gray,10.0,frac_above_0.03,0.06328760404434111,3994.407374331643,30,0.00522724672512628,4.0
temporal,fine_gray,10.0,frac_above_0.05,0.06056016110840798,4191.735629542617,30,0.004809607126540272,3.0
temporal,fine_gray,10.0,frac_above_0.075,0.07519985841673062,3249.9789008781822,30,0.0043134623747290825,4.0
temporal,fine_gray,10.0,frac_above_0.2,0.07850659014962524,3074.058901306557,30,0.0015636856629093656,5.0
temporal,fine_gray,10.0,nb_all_at_0.01,0.00021438523551789654,9326.000643017896,30,0.0018741690066556508,2.0
temporal,fine_gray,10.0,nb_all_at_0.02,0.00021438523551789654,9326.000643017896,30,0.0018932932105291376,2.0
temporal,fine_gray,10.0,nb_all_at_0.03,0.00021438523551789654,9326.000643017896,30,0.001912811740511758,2.0
temporal,fine_gray,10.0,nb_all_at_0.05,0.00021438523551789654,9326.000643017896,30,0.0019530814601843335,2.0
temporal,fine_gray,10.0,nb_all_at_0.075,0.00021438523551789654,9326.000643017896,30,0.002005867522102654,2.0
temporal,fine_gray,10.0,nb_all_at_0.2,0.00021438523551789654,9326.000643017896,30,0.002319284076957884,2.0
temporal,rsf_cr,5.0,mean_pred,0.14242906539356254,1236.7615785668872,30,0.0003206478028982123,11.0
temporal,rsf_cr,5.0,obs_cif,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,rsf_cr,5.0,eo,0.004646973200699497,9226.703816089394,30,0.13073259675945414,2.0
temporal,rsf_cr,5.0,calib_intercept,0.01492269396401169,8600.873173305672,30,0.10505312319723686,2.0
temporal,rsf_cr,5.0,calib_slope,0.042752688093991346,5747.738241067562,30,0.1942454235077266,2.0
temporal,rsf_cr,5.0,ici,0.0175702908750495,8369.871594413376,30,0.0013151116293446813,2.0
temporal,rsf_cr,5.0,e50,0.0997770947939107,2192.769494309325,30,0.001222633888777304,6.0
temporal,rsf_cr,5.0,e90,0.03981582092699384,6046.079958880076,30,0.004211133417191712,2.0
temporal,rsf_cr,5.0,obs_concordant,0.00021438523551789654,9326.000643017896,30,0.0012222345625290214,2.0
temporal,rsf_cr,5.0,eo_concordant,0.004646973200699497,9226.703816089394,30,0.13073259675945414,2.0
temporal,rsf_cr,5.0,calib_intercept_concordant,0.01492269396401169,8600.873173305672,30,0.10505312319723686,2.0
temporal,rsf_cr,5.0,calib_slope_concordant,0.042752688093991346,5747.738241067562,30,0.1942454235077266,2.0
temporal,rsf_cr,5.0,ici_concordant,0.0175702908750495,8369.871594413376,30,0.0013151116293446813,2.0
temporal,rsf_cr,5.0,e50_concordant,0.0997770947939107,2192.769494309325,30,0.001222633888777304,6.0
temporal,rsf_cr,5.0,e90_concordant,0.03981582092699384,6046.079958880076,30,0.004211133417191712,2.0
temporal,rsf_cr,5.0,auc,0.06746232653978061,3712.501123795124,30,0.014054054880731108,4.0
temporal,rsf_cr,5.0,cindex,0.0685954532188207,3640.0366783529034,30,0.013948922201501682,4.0
temporal,rsf_cr,5.0,auc_marginal_ipcw,0.06746232653978061,3712.501123795124,30,0.014054054880731108,4.0
temporal,rsf_cr,5.0,cindex_marginal_ipcw,0.0685954532188207,3640.0366783529034,30,0.013948922201501682,4.0
temporal,rsf_cr,5.0,at_risk_fraction,0.00021438523551789654,9326.000643017896,30,0.0,2.0
temporal,rsf_cr,5.0,nb_at_0.01,0.01589579814901425,8518.562423235931,30,0.0012005245910881191,2.0
temporal,rsf_cr,5.0,nb_at_0.02,0.042869689022815564,5736.061680890568,30,0.0011625547087711805,2.0
temporal,rsf_cr,5.0,nb_at_0.03,0.03432362116971319,6626.152170474789,30,0.0010882505003771375,2.0
temporal,rsf_cr,5.0,nb_at_0.05,0.07920816601260597,3038.285526401177,30,0.00098734343963189,5.0
temporal,rsf_cr,5.0,nb_at_0.075,0.09276994828115705,2441.1633647424956,30,0.000784308542172887,6.0
temporal,rsf_cr,5.0,nb_at_0.2,0.35184168039234265,236.31400853139212,30,7.924764675042297e-05,46.0
