model,threshold,net_benefit,frac_above,n_imp,split,horizon_y
rsf_cr,0.012,0.00784145154726985,0.40904348447493477,30,temporal,5.0
rsf_cr,0.013,0.0075085592098430125,0.3935612963161468,30,temporal,5.0
rsf_cr,0.014,0.00716149652500933,0.3794547468467503,30,temporal,5.0
rsf_cr,0.015,0.0068632300094369405,0.3665987780040733,30,temporal,5.0
rsf_cr,0.016,0.006569484496431415,0.35436452638725124,30,temporal,5.0
rsf_cr,0.017,0.0063075462917476476,0.34337728230964376,30,temporal,5.0
rsf_cr,0.018,0.006016162435614381,0.3330046092828814,30,temporal,5.0
rsf_cr,0.019,0.005745211470871124,0.32301425661914457,30,temporal,5.0
rsf_cr,0.02,0.005434520254666343,0.31379926394397395,30,temporal,5.0
rsf_cr,0.025,0.004303646473225206,0.2719333976489084,30,temporal,5.0
rsf_cr,0.03,0.0032585084606660173,0.23575231357415943,30,temporal,5.0
rsf_cr,0.035,0.002560811450023707,0.20493086075677994,30,temporal,5.0
rsf_cr,0.04,0.0018965650718786098,0.1790509879586951,30,temporal,5.0
rsf_cr,0.045,0.0014349781321432522,0.15606174295208491,30,temporal,5.0
rsf_cr,0.05,0.0011668951562097433,0.1360453067495623,30,temporal,5.0
rsf_cr,0.055,0.000763033781935414,0.11844427770036088,30,temporal,5.0
rsf_cr,0.06,0.00035548419516964237,0.10275485046628792,30,temporal,5.0
rsf_cr,0.065,5.529687293699525e-05,0.08919141029763819,30,temporal,5.0
rsf_cr,0.07,-7.73400553482789e-05,0.07703219351841926,30,temporal,5.0
rsf_cr,0.075,-0.00019680952256790992,0.06640940436631293,30,temporal,5.0
rsf_cr,0.08,-0.00025524272915530626,0.05648694036516955,30,temporal,5.0
rsf_cr,0.085,-0.00027346810707000793,0.047586379390431276,30,temporal,5.0
rsf_cr,0.09,-0.00024289142093837128,0.039854218029799555,30,temporal,5.0
rsf_cr,0.095,-0.0002597891246666019,0.03301532854539608,30,temporal,5.0
rsf_cr,0.1,-0.000169920161344751,0.027041126237181547,30,temporal,5.0
rsf_cr,0.125,-0.00012658938588834589,0.008889841712223533,30,temporal,5.0
rsf_cr,0.15,-0.00012547842590782699,0.002354664665737664,30,temporal,5.0
rsf_cr,0.2,-1.875870940079322e-05,0.0002179583377996927,30,temporal,5.0
rsf_naive,0.001,0.013014558131934056,0.8227319827062565,30,temporal,5.0
rsf_naive,0.002,0.012332486461471196,0.7332154214456712,30,temporal,5.0
rsf_naive,0.003,0.011759238841331942,0.6667559938542895,30,temporal,5.0
rsf_naive,0.004,0.011243114452306672,0.6154428841962339,30,temporal,5.0
rsf_naive,0.005,0.010745728499574371,0.5728588273126809,30,temporal,5.0
rsf_naive,0.006,0.010280808012400696,0.5371386715260656,30,temporal,5.0
rsf_naive,0.007,0.009823119214715247,0.5068924857969772,30,temporal,5.0
rsf_naive,0.008,0.009434881632831831,0.48084110479865655,30,temporal,5.0
