split,model,horizon_y,metric,est_before,lo_before,hi_before,se_before,fmi_before,df_before,m_before,est_after,lo_after,hi_after,se_after,fmi_after,df_after,m_after,_merge,fmi_delta
cv,deephit,10.0,nb_all_at_0.2,-0.2040214836597442,-0.2065294098109006,-0.2013311605900526,0.001388297690177,4.860149189361204e-05,41148.00014579739,30,-0.2040214836597442,-0.2065294098109006,-0.2013311605900526,0.001388297690177,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,nb_at_0.01,0.0299120382716258,0.0279160992242395,0.0320424859412014,0.0010978440340103,0.0045175377058654,39841.03444593724,30,0.0299489976838231,0.0279390697367489,0.0320924333296716,0.0011002329610839,0.0032011538624672,40449.99490615635,30,both,-0.0013163838433982002
cv,deephit,10.0,nb_at_0.02,0.0254206572348872,0.0234660652931779,0.027524528838694,0.0010739750129343,0.005516240546237,39267.95739904489,30,0.0255498533447583,0.0235874749254435,0.0276705016847699,0.0010815188989645,0.0044315701814526,39886.0385004707,30,both,-0.0010846703647844
cv,deephit,10.0,nb_at_0.03,0.0217750802636146,0.0198618243448436,0.0238396194763481,0.001053495748647,0.0137927614344498,32111.231950511374,30,0.0219441914310057,0.0200195966754108,0.0240412292070686,0.0010604361633787,0.0064297927549814,38667.86322880758,30,both,-0.0073629686794684
cv,deephit,10.0,nb_at_0.05,0.0160550809775789,0.0141748319845646,0.0179965424817055,0.0010046350086236,0.0222646795843458,23912.41240817861,30,0.0162288745244344,0.014343907078728,0.0182060061022639,0.0010114296006308,0.0103819689220862,35420.18448882896,30,both,-0.0118827106622596
cv,deephit,10.0,nb_at_0.075,0.010830673854798,0.0090612519765272,0.0126307777129113,0.000936284383044,0.026599285900632,20332.9229177819,30,0.0110856837282578,0.0092821438098326,0.0129295001039281,0.0009485769628671,0.0200549420730484,25933.29548952966,30,both,-0.0065443438275836
cv,deephit,10.0,nb_at_0.2,0.0003548866297326,-0.0004329832394432,0.0012065560236806,0.0004233611485221,0.212641972506594,647.1841473316196,30,0.0004881463343432,-0.0003300754520751,0.0013515522150555,0.000434664742054,0.1703605335783765,993.479583824536,30,both,-0.04228143892821751
cv,deephit,10.0,obs_cif,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,10.0,obs_concordant,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,0.0367828086018562,0.0347764777950942,0.0389350767247378,0.0011106379883628,4.860149189361204e-05,41148.00014579739,30,both,0.0
cv,deephit,15.0,at_risk_fraction,0.3379504680633545,0.3334062397480011,0.3425196222960948,0.0023392404352275,4.860149189361204e-05,41148.00014579739,30,0.3379504680633545,0.3334062397480011,0.3425196222960948,0.0023392404352275,4.860149189361204e-05,41148.00014579739,30,both,0.0
