panel,layer,model,family,x,y,lo,hi,flag_sparse,n,n_events,at_risk_fraction,split,horizon_y
B,smooth,rsf_naive,naive,0.0512897102274927,0.0482568534343025,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0540771469410654,0.0505664345242208,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0570227336752646,0.052983879385555,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0601408498138874,0.0555177827479813,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0634432129919999,0.0581760667618227,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0669538848680129,0.0609754664187249,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0707357820553753,0.0639632224624496,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0748122836482616,0.0671533113038192,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0791751729844521,0.0705349199434474,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.083850947831327,0.0741261104546713,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0887841820211959,0.0778805398867029,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0940196414029658,0.0818296318287132,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.0997428291856672,0.0861078489613815,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1058482640038109,0.0906325934868053,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1125008097429289,0.0955216596004657,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.119690423017438,0.1007644992161254,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1275617668261816,0.1064606340269982,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1363246001032258,0.112753919956403,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1458914606541042,0.1195732097867537,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1562454803922819,0.126901280086462,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1677580793837231,0.134992331843585,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.181016954977389,0.144248590064376,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.1965467176891442,0.1550146277437657,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.2143869353380313,0.1672987786097068,,,False,,,,cv,10
B,smooth,rsf_naive,naive,0.2359153017254444,0.182017927387718,,,False,,,,cv,10
B,decile,rsf_naive,naive,0.0003143787572805,0.0019628520140158,0.0005777333534489,0.0036784754249018,True,4115.0,5.977777777777778,0.5369839341163765,cv,10
B,decile,rsf_naive,naive,0.0012744300474803,0.0031108661918313,0.0013243845366411,0.0052045316691925,True,4115.0,9.844444444444443,0.5296017280950452,cv,10
B,decile,rsf_naive,naive,0.0028895336690873,0.0044425096127078,0.0022859224649391,0.0069310779035553,True,4115.711111111111,13.955555555555556,0.5374905038873348,cv,10
B,decile,rsf_naive,naive,0.0055947826786808,0.0070486758606954,0.0042367167531924,0.0101793917099785,False,4114.288888888889,21.433333333333334,0.5409494192088198,cv,10
B,decile,rsf_naive,naive,0.0103476241636443,0.0117566313107436,0.0080902620936101,0.0157104777906843,False,4115.0,36.53333333333333,0.5314756311597139,cv,10
B,decile,rsf_naive,naive,0.0187472133366824,0.0183107650913846,0.0137061379465727,0.0232298561426454,False,4115.855555555556,57.04444444444445,0.5286114899584783,cv,10
B,decile,rsf_naive,naive,0.0327903309607097,0.0270769435899345,0.0213791302861893,0.033077682178581,False,4115.044444444445,82.85555555555555,0.5327632014549625,cv,10
B,decile,rsf_naive,naive,0.0562151686673935,0.0473563276930626,0.0398293317214262,0.055218073966215,False,4114.1,140.67777777777778,0.5514855470186494,cv,10
B,decile,rsf_naive,naive,0.0986054894296862,0.0843337498062232,0.0744681734195082,0.0945239326499698,False,4115.0,255.3111111111111,0.5800297016335898,cv,10
B,decile,rsf_naive,naive,0.2026195230640246,0.1644769232845343,0.1517543889848343,0.1774915883678388,False,4116.0,532.3666666666667,0.6560927545621423,cv,10
B,smooth,rsf_cr,competing,1e-08,1.7164238364447077e-07,,,False,,,,cv,10
B,smooth,rsf_cr,competing,6.92398031133051e-05,0.0001466351352882,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0001368938587691,0.0002534420148399,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0002046620789458,0.0003397953084626,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0002752934642623,0.000444863833957,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0003487252203018,0.0005355992228208,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0004265730641874,0.0006565327578528,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.00050778553143,0.0007304171824258,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0005936630894243,0.00085774092017,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.000683549783391,0.000935225038637,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0007787854162815,0.0010655471626932,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0008791603020083,0.0011763319406908,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0009865485533572,0.0012984164604741,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0010998667280935,0.0014216319216585,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.001219392627153,0.0015694040322614,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0013453747440939,0.0016996273022909,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.001478018494645,0.0018548541868466,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0016172540556026,0.0019765529275134,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0017635462807257,0.0021742977167614,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0019168229419235,0.0023151536376715,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0020783261882855,0.0024649359536618,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0022484778154878,0.0026662590917805,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0024265936065584,0.0028308026324876,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0026130719585192,0.0030568034324613,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.002811552509196,0.0032384182556493,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0030195791236481,0.0034382835291182,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0032363836629232,0.0036743916328061,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0034682637884533,0.003943577863346,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0037104982193667,0.004136903557212,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0039662129527033,0.0044391524628036,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0042326633873867,0.0046838755438682,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0045139193192882,0.0049736269153478,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0048086139258756,0.0052685972907687,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0051221436917658,0.0055646515943635,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0054537835138773,0.0059169508824939,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.005803858792887,0.0062724850598459,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0061714886858695,0.006631020735964,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0065585808133833,0.0070448225900179,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0069691379528189,0.0074270757941914,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0074034681873267,0.0078767629716688,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0078614436684413,0.008326542531829,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0083533312274918,0.0088217757111102,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0088748106305703,0.0093385937605118,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.009430873370436,0.0098921867610733,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.010016069523513,0.0104741504576207,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0106414092805996,0.0110975137471889,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0112929990862715,0.0117419237511662,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0119809452364382,0.0124267401635173,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0127157259756512,0.013156467377722,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0134834660701476,0.0139181590591048,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0142923572692831,0.0147208998900095,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0151461196584606,0.0155674084381041,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0160395512623405,0.0164530361764289,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0169730381553627,0.0173867445229859,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0179483856471129,0.0183427778763964,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0189680760171795,0.0193523290360979,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0200463746116075,0.0204196639433893,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0211682295941152,0.0215291101677113,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0223655634118316,0.0227116276522644,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0236124861990943,0.0239475170784103,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0249139661467839,0.0252331536237737,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0262751526238584,0.0265778557656188,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0277115572919351,0.0279958249345709,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0292166933735546,0.0294812800474955,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0308029054398291,0.0310464095803336,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0324405197888649,0.0326613881254293,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0341580398243126,0.0343547389359809,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0359418454722029,0.036112504206459,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0378125314753629,0.0379551927624591,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0397634558780262,0.0398760191323886,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0417475498248463,0.0418292084368203,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0438196795729099,0.0438678541580369,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.045967164761902,0.0459800708844202,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0482135728776965,0.0481888877464702,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.050593192556764,0.0505280349727694,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.053055585566314,0.0529477469526308,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0556632337951394,0.0555092864174631,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0584246019444506,0.0582209172552851,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0613138537960579,0.0610571023089863,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.064438826504958,0.0641237087361456,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0677352827736301,0.0673574591532609,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0712152052177168,0.0707700040792517,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0749274010196947,0.0744088574094372,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0788467054558762,0.0782491908737991,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0829779357305764,0.0822948924690203,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0873248136215494,0.0865506460717739,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0919727542429212,0.0910982296587224,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.0969112917863798,0.0959280497681451,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1022122762831831,0.1011113343390251,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1078833927116177,0.1066547695409686,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1140487188400098,0.1126787814260646,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1208214058560102,0.1192935298483924,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.128202486039847,0.1264967402943349,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1364627413969579,0.1345532546734145,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1456976531466495,0.1435529586956611,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1560045054210024,0.1535921034735425,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1679700279431338,0.1652388836329026,,,False,,,,cv,10
B,smooth,rsf_cr,competing,0.1826829171138601,0.1795518361277588,,,False,,,,cv,10
B,decile,rsf_cr,competing,0.0003261574651046,0.0017590696170097,0.0004694402882212,0.003378779261759,True,4115.0,5.433333333333334,0.5357715674362089,cv,10
B,decile,rsf_cr,competing,0.0013085430041847,0.0033207108603784,0.0014809613505611,0.0054827970962997,True,4115.0,10.344444444444443,0.530787093290131,cv,10
B,decile,rsf_cr,competing,0.0029580089417185,0.0044141806145605,0.0022728642706704,0.0068820733667001,True,4115.622222222222,13.9,0.5363304830891064,cv,10
B,decile,rsf_cr,competing,0.005704040105479,0.0070245038674079,0.0042040175819555,0.0101615266752695,False,4114.377777777778,21.58888888888889,0.5428010365314866,cv,10
B,decile,rsf_cr,competing,0.0104659342341408,0.0119065927714258,0.0082203481563129,0.0158733639860911,False,4115.0,36.82222222222222,0.5303685702713649,cv,10
B,decile,rsf_cr,competing,0.0186575488087607,0.0186051846713544,0.0139291798445351,0.0235413936983631,False,4115.833333333333,57.86666666666667,0.524435474126004,cv,10
B,decile,rsf_cr,competing,0.0319069095904433,0.0277461086282904,0.0220365515505774,0.0338373964852559,False,4114.944444444444,84.76666666666667,0.5323225397520356,cv,10
B,decile,rsf_cr,competing,0.0523285124496996,0.0466422497141712,0.0391834865845924,0.05449462016309,False,4114.222222222223,139.12222222222223,0.554267081967097,cv,10
B,decile,rsf_cr,competing,0.0862081692207354,0.0863941467591536,0.0764115225152198,0.0966487479579829,False,4115.0,262.46666666666664,0.5820278115296341,cv,10
B,decile,rsf_cr,competing,0.1599421436822759,0.1616377946778864,0.1488272350599425,0.1744501957354519,False,4116.0,523.6888888888889,0.656373501781665,cv,10
C,smooth,logistic,naive,0.0006835068431336,3.603483827243872e-07,,,False,,,,cv,10
C,smooth,logistic,naive,0.00086126639717,7.430392239888345e-07,,,False,,,,cv,10
C,smooth,logistic,naive,0.0010095911355562,1.237234749239412e-06,,,False,,,,cv,10
C,smooth,logistic,naive,0.0011594952459827,1.9278349636257336e-06,,,False,,,,cv,10
C,smooth,logistic,naive,0.0013128846494901,2.871118020733279e-06,,,False,,,,cv,10
C,smooth,logistic,naive,0.0014812092445852,4.249013232821625e-06,,,False,,,,cv,10
C,smooth,logistic,naive,0.0016448758915619,5.954106653564365e-06,,,False,,,,cv,10
C,smooth,logistic,naive,0.0018008251248342,7.982299180938254e-06,,,False,,,,cv,10
C,smooth,logistic,naive,0.0019581156188311,1.0511144571361757e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0021165970502738,1.3600583225071974e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0022796126718852,1.7321364683263607e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0024524432158675,2.201425163330785e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0026275534406743,2.7560565963057216e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0028032784002146,3.407765175618632e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0029883349827315,4.208831273976064e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0031790616041811,5.155650106542077e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0033773473285606,6.277546655226482e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0035877172351343,7.642776281958024e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0038068978479972,9.256484203143708e-05,,,False,,,,cv,10
C,smooth,logistic,naive,0.0040351874875815,0.0001116649810682,,,False,,,,cv,10
C,smooth,logistic,naive,0.0042771564328951,0.0001346939503619,,,False,,,,cv,10
C,smooth,logistic,naive,0.0045263659627446,0.0001616674517811,,,False,,,,cv,10
C,smooth,logistic,naive,0.0047820253075575,0.0001925626974649,,,False,,,,cv,10
C,smooth,logistic,naive,0.005048962319608,0.0002288174968758,,,False,,,,cv,10
C,smooth,logistic,naive,0.0053226464126235,0.0002701762654441,,,False,,,,cv,10
C,smooth,logistic,naive,0.0056134533293658,0.0003190015666469,,,False,,,,cv,10
C,smooth,logistic,naive,0.0059103405024122,0.0003741412949204,,,False,,,,cv,10
C,smooth,logistic,naive,0.0062185902726679,0.0004379119194964,,,False,,,,cv,10
C,smooth,logistic,naive,0.0065543428876625,0.0005145202339095,,,False,,,,cv,10
C,smooth,logistic,naive,0.0069020718113752,0.0006016387502764,,,False,,,,cv,10
C,smooth,logistic,naive,0.0072628638204051,0.0007012096392588,,,False,,,,cv,10
C,smooth,logistic,naive,0.0076462843578217,0.0008170521038382,,,False,,,,cv,10
C,smooth,logistic,naive,0.0080520059761917,0.0009509030834955,,,False,,,,cv,10
C,smooth,logistic,naive,0.0084757907980982,0.0011036570453859,,,False,,,,cv,10
C,smooth,logistic,naive,0.00894251152939,0.0012866164252781,,,False,,,,cv,10
C,smooth,logistic,naive,0.009423446194206,0.0014924548057021,,,False,,,,cv,10
C,smooth,logistic,naive,0.0099107917825904,0.0017177281425907,,,False,,,,cv,10
C,smooth,logistic,naive,0.0104214400024127,0.0019723218832102,,,False,,,,cv,10
C,smooth,logistic,naive,0.0109641823551227,0.0022629181687883,,,False,,,,cv,10
C,smooth,logistic,naive,0.0115372522590458,0.0025920501821487,,,False,,,,cv,10
C,smooth,logistic,naive,0.0121270756246653,0.0029540423702024,,,False,,,,cv,10
C,smooth,logistic,naive,0.0127597028080136,0.0033678542451645,,,False,,,,cv,10
C,smooth,logistic,naive,0.0134448927886945,0.0038439516117851,,,False,,,,cv,10
C,smooth,logistic,naive,0.0141649833274224,0.0043727649255727,,,False,,,,cv,10
C,smooth,logistic,naive,0.0149358481673987,0.0049712686790187,,,False,,,,cv,10
C,smooth,logistic,naive,0.0157209633651308,0.0056121333183111,,,False,,,,cv,10
C,smooth,logistic,naive,0.0165502311419941,0.0063191060431343,,,False,,,,cv,10
C,smooth,logistic,naive,0.0174310679813245,0.0071010545540293,,,False,,,,cv,10
C,smooth,logistic,naive,0.0183855185331381,0.0079795757627539,,,False,,,,cv,10
C,smooth,logistic,naive,0.0193790290316346,0.0089237169810705,,,False,,,,cv,10
C,smooth,logistic,naive,0.0204359760782243,0.0099551432801369,,,False,,,,cv,10
C,smooth,logistic,naive,0.0215901451211066,0.0111069328333819,,,False,,,,cv,10
C,smooth,logistic,naive,0.0228026073031001,0.0123392742987047,,,False,,,,cv,10
C,smooth,logistic,naive,0.0240191192858254,0.0135928772438319,,,False,,,,cv,10
C,smooth,logistic,naive,0.0252775024761792,0.0149029689437057,,,False,,,,cv,10
C,smooth,logistic,naive,0.0266533741157838,0.016345172056519,,,False,,,,cv,10
C,smooth,logistic,naive,0.0280530870611855,0.017817327953713,,,False,,,,cv,10
C,smooth,logistic,naive,0.0294781550010542,0.0193160417527571,,,False,,,,cv,10
C,smooth,logistic,naive,0.0309908793392089,0.0209030458484164,,,False,,,,cv,10
C,smooth,logistic,naive,0.0326454420446497,0.0226287102082936,,,False,,,,cv,10
C,smooth,logistic,naive,0.0344184485321415,0.024460779867131,,,False,,,,cv,10
C,smooth,logistic,naive,0.0362770619375476,0.0263584877568931,,,False,,,,cv,10
C,smooth,logistic,naive,0.0382229261219535,0.0283167313031529,,,False,,,,cv,10
C,smooth,logistic,naive,0.0402559899629317,0.0303270432803689,,,False,,,,cv,10
C,smooth,logistic,naive,0.0423531771143342,0.0323609606529631,,,False,,,,cv,10
C,smooth,logistic,naive,0.0446115865433969,0.0345019232130518,,,False,,,,cv,10
C,smooth,logistic,naive,0.0470253126085882,0.0367333570774811,,,False,,,,cv,10
C,smooth,logistic,naive,0.0495717654503822,0.039024084701121,,,False,,,,cv,10
C,smooth,logistic,naive,0.0522467447132395,0.0413631750507772,,,False,,,,cv,10
C,smooth,logistic,naive,0.0550965635989291,0.0437758850373039,,,False,,,,cv,10
C,smooth,logistic,naive,0.0580880957120236,0.0462258855626453,,,False,,,,cv,10
C,smooth,logistic,naive,0.0611726651509222,0.0486673881289163,,,False,,,,cv,10
C,smooth,logistic,naive,0.0644896685219569,0.0512021311096081,,,False,,,,cv,10
C,smooth,logistic,naive,0.0679720833136298,0.0537653499776548,,,False,,,,cv,10
C,smooth,logistic,naive,0.071634456962389,0.0563577386293142,,,False,,,,cv,10
C,smooth,logistic,naive,0.0754194213286942,0.0589364168853425,,,False,,,,cv,10
C,smooth,logistic,naive,0.0794476721992057,0.0615762609712987,,,False,,,,cv,10
C,smooth,logistic,naive,0.0836947798159142,0.0642503110865254,,,False,,,,cv,10
C,smooth,logistic,naive,0.0883060039421005,0.0670378278308082,,,False,,,,cv,10
C,smooth,logistic,naive,0.0932268941721436,0.0698924449388866,,,False,,,,cv,10
C,smooth,logistic,naive,0.0985538508867876,0.072858178939352,,,False,,,,cv,10
C,smooth,logistic,naive,0.1043626420428943,0.0759586449321708,,,False,,,,cv,10
C,smooth,logistic,naive,0.1105427972745823,0.0791213508235777,,,False,,,,cv,10
C,smooth,logistic,naive,0.1170323919590568,0.0823119988896824,,,False,,,,cv,10
C,smooth,logistic,naive,0.1240546445293252,0.0856328502015219,,,False,,,,cv,10
C,smooth,logistic,naive,0.1316974210491506,0.0891148247732118,,,False,,,,cv,10
C,smooth,logistic,naive,0.1402147385762672,0.0928577500461493,,,False,,,,cv,10
C,smooth,logistic,naive,0.1491541369492277,0.0966575459353958,,,False,,,,cv,10
C,smooth,logistic,naive,0.1589839816438157,0.1007138053483091,,,False,,,,cv,10
C,smooth,logistic,naive,0.1698411485936281,0.1050766501067308,,,False,,,,cv,10
C,smooth,logistic,naive,0.1820731716303734,0.1098840038776385,,,False,,,,cv,10
C,smooth,logistic,naive,0.1951314073788813,0.1149169576364991,,,False,,,,cv,10
C,smooth,logistic,naive,0.2105874474919213,0.1207582353077427,,,False,,,,cv,10
C,smooth,logistic,naive,0.2283006337983417,0.1273196913697435,,,False,,,,cv,10
C,smooth,logistic,naive,0.2491919394132352,0.1349071995391533,,,False,,,,cv,10
C,smooth,logistic,naive,0.275889766961595,0.1444116164151439,,,False,,,,cv,10
C,smooth,logistic,naive,0.3095227958811798,0.1561471846858508,,,False,,,,cv,10
C,smooth,logistic,naive,0.3509108527189643,0.1703521470081661,,,False,,,,cv,10
C,decile,logistic,naive,0.0014004808079718,0.0012616683946858,0.0002160279023822,0.0026466536055341,True,4115.0,3.9,0.5450411772647495,cv,10
C,decile,logistic,naive,0.0031138054244541,0.003105337372906,0.0012844869551359,0.0052548745597734,True,4115.0,9.466666666666669,0.5145186985284191,cv,10
C,decile,logistic,naive,0.0055159460795341,0.0048610565970895,0.0025673308419558,0.0074708350229956,False,4115.8,15.188888888888888,0.5338965084770625,cv,10
C,decile,logistic,naive,0.0092643312275224,0.0078636740683405,0.0049988587097336,0.0110252982183866,False,4114.2,26.166666666666668,0.5365455682221005,cv,10
C,decile,logistic,naive,0.0154906385257936,0.0107572553552404,0.0072669142592679,0.014571544558428,False,4115.0,33.9,0.5441744295936277,cv,10
C,decile,logistic,naive,0.0261974940952702,0.0163741192677021,0.0119575527403669,0.021087509100741,False,4115.777777777777,50.04444444444445,0.5293451280490982,cv,10
C,decile,logistic,naive,0.0440137913324114,0.0285104937663028,0.022753490176525,0.0345984348940541,False,4115.144444444444,88.61111111111111,0.5405426481588537,cv,10
C,decile,logistic,naive,0.0743525133039788,0.0544481645543762,0.0464353657031262,0.0627724024707914,False,4114.077777777778,165.33333333333334,0.5598419481131743,cv,10
C,decile,logistic,naive,0.1304643556834767,0.0854075591895109,0.0754314650708974,0.0956944940617277,False,4115.0,257.85555555555555,0.5856352099365465,cv,10
C,decile,logistic,naive,0.2979449592052704,0.1586673283121668,0.1459456535427734,0.1716652680384938,False,4116.0,505.53333333333336,0.6359491415613865,cv,10
C,smooth,logistic_cr,competing,0.001355344615661,8.862024979775876e-08,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0016217169178086,1.9138172264732133e-07,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0018380055028033,3.340297569592249e-07,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0020489045789062,5.45800591167378e-07,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.002255355236821,8.364616380984735e-07,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0024787300416753,1.288999153350703e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0026948783636808,1.8876525205269168e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0029031576582895,2.640470546191567e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0031119455616846,3.6263585366816087e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0033147154928432,4.781558738623885e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0035163288638795,6.376569040869276e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0037216661860453,8.239157724384179e-06,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0039323750686459,1.0642366440715022e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0041481796361652,1.3788221180536611e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0043745139394019,1.747447755669176e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0046018606545897,2.2062761469401585e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0048306571128502,2.709123517827816e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0050633516973565,3.4348703103301604e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0053032417515818,4.204596564012879e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0055595999506199,5.238411283256466e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0058254506155616,6.451381581698989e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0061045016362193,7.966801084907536e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0063826063492874,9.71914704026047e-05,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0066603216694886,0.0001176219758947,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0069527125102078,0.0001423314782265,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0072514253284421,0.0001711993700154,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0075609943025245,0.0002053495654593,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.007892298842774,0.0002473498542034,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.008239103347745,0.0002976756504942,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0085905259422243,0.0003555607353022,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0089556426906805,0.0004236893320897,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0093289981923862,0.0005025594564251,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.009733362190817,0.0005984232796869,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0101686625143305,0.0007148874897282,,,False,,,,cv,10
C,smooth,logistic_cr,competing,0.0106116821635086,0.0008484130325714,,,False,,,,cv,10
